%	Event	Role	http://www.bbc.co.uk/ontologies/asset/FlagImage	http://www.bbc.co.uk/ontologies/coreconcepts/Organisation	http://www.bbc.co.uk/ontologies/coreconcepts/Person	http://www.bbc.co.uk/ontologies/provenance/Ontology	http://www.bbc.co.uk/ontologies/sport/CompetesForRole	http://www.bbc.co.uk/ontologies/sport/Competition	http://www.bbc.co.uk/ontologies/sport/CompetitionType	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingGroup	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingOrganisation	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingRole	http://www.bbc.co.uk/ontologies/sport/DivisionalCompetition	http://www.bbc.co.uk/ontologies/sport/EventGender	http://www.bbc.co.uk/ontologies/sport/GoverningBody	http://www.bbc.co.uk/ontologies/sport/GroupCompetition	http://www.bbc.co.uk/ontologies/sport/Home	http://www.bbc.co.uk/ontologies/sport/KnockoutCompetition	http://www.bbc.co.uk/ontologies/sport/LeagueCompetition	http://www.bbc.co.uk/ontologies/sport/Match	http://www.bbc.co.uk/ontologies/sport/MedalCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineRecurringCompetition	http://www.bbc.co.uk/ontologies/sport/MultiRoundCompetition	http://www.bbc.co.uk/ontologies/sport/MultiStageCompetition	http://www.bbc.co.uk/ontologies/sport/Person	http://www.bbc.co.uk/ontologies/sport/RecurringCompetition	http://www.bbc.co.uk/ontologies/sport/Round	http://www.bbc.co.uk/ontologies/sport/RoundType	http://www.bbc.co.uk/ontologies/sport/Session	http://www.bbc.co.uk/ontologies/sport/SportingOrganisation	http://www.bbc.co.uk/ontologies/sport/SportsDiscipline	http://www.bbc.co.uk/ontologies/sport/UnitCompetition	http://www.bbc.co.uk/ontologies/sport/Venue	http://xmlns.com/foaf/0.1/Agent	http://xmlns.com/foaf/0.1/Group	http://xmlns.com/foaf/0.1/Organization	http://xmlns.com/foaf/0.1/Person	
http://xmlns.com/foaf/0.1/Group	1.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	
http://xmlns.com/foaf/0.1/Organization	1.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	
http://xmlns.com/foaf/0.1/Person	1.000	1.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	1.000	1.000	1.000	

Intensional Aspect
%	Event	Role	http://www.bbc.co.uk/ontologies/asset/FlagImage	http://www.bbc.co.uk/ontologies/coreconcepts/Organisation	http://www.bbc.co.uk/ontologies/coreconcepts/Person	http://www.bbc.co.uk/ontologies/provenance/Ontology	http://www.bbc.co.uk/ontologies/sport/CompetesForRole	http://www.bbc.co.uk/ontologies/sport/Competition	http://www.bbc.co.uk/ontologies/sport/CompetitionType	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingGroup	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingOrganisation	http://www.bbc.co.uk/ontologies/sport/CompetitiveSportingRole	http://www.bbc.co.uk/ontologies/sport/DivisionalCompetition	http://www.bbc.co.uk/ontologies/sport/EventGender	http://www.bbc.co.uk/ontologies/sport/GoverningBody	http://www.bbc.co.uk/ontologies/sport/GroupCompetition	http://www.bbc.co.uk/ontologies/sport/Home	http://www.bbc.co.uk/ontologies/sport/KnockoutCompetition	http://www.bbc.co.uk/ontologies/sport/LeagueCompetition	http://www.bbc.co.uk/ontologies/sport/Match	http://www.bbc.co.uk/ontologies/sport/MedalCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineCompetition	http://www.bbc.co.uk/ontologies/sport/MultiDisciplineRecurringCompetition	http://www.bbc.co.uk/ontologies/sport/MultiRoundCompetition	http://www.bbc.co.uk/ontologies/sport/MultiStageCompetition	http://www.bbc.co.uk/ontologies/sport/Person	http://www.bbc.co.uk/ontologies/sport/RecurringCompetition	http://www.bbc.co.uk/ontologies/sport/Round	http://www.bbc.co.uk/ontologies/sport/RoundType	http://www.bbc.co.uk/ontologies/sport/Session	http://www.bbc.co.uk/ontologies/sport/SportingOrganisation	http://www.bbc.co.uk/ontologies/sport/SportsDiscipline	http://www.bbc.co.uk/ontologies/sport/UnitCompetition	http://www.bbc.co.uk/ontologies/sport/Venue	http://xmlns.com/foaf/0.1/Agent	http://xmlns.com/foaf/0.1/Group	http://xmlns.com/foaf/0.1/Organization	http://xmlns.com/foaf/0.1/Person	
Event	1.000	1.000	0.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	1.000	1.000	
Role	1.000	1.000	0.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	1.000	1.000	
http://www.bbc.co.uk/ontologies/asset/FlagImage	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	
http://www.bbc.co.uk/ontologies/coreconcepts/Event	1.000	1.000	0.000	1.000	1.000	1.000	1.000	0.000	0.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	0.000	0.000	1.000	1.000	1.000	0.000	0.000	1.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	1.000	0.000	1.000	1.000	1.000	
